item_id,area,role_owner,item_granularity,item_name,knowledge_pairing_status,paired_sop_status,mirror_coverage_status,audience_tags_status,cadence_status,verdict,gap_summary
gtm_team_dtp_2,People,CPO,task,Categorizar documentación disponible por role para externos a modo de onboarding,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_3,People,CPO,task,Categorizar información de admin disponible para externos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_4,People,CPO,task,estimar tiempos de formación en empresa y en proyectos activos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_5,People,CPO,task,Tener proceso de investigación hacia cliente para guiarle en cómo hacernos onboarding,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_6,People,CPO,task,Proceso ETL para transformar la información a los proyectos de forma rápida,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_7,People,CPO,task,Comparar procesos de perfiles fiver en lista de procesos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_8,People,CPO,task,Decidir niveles de seguridad por tipo de buyer,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_9,People,CPO,task,Decidir herramientas a las ue accede cada uno,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_10,People,CPO,task,"Separar por responsabilidad dentro de su organización externa (manager o responsable de proceso por ejemplo), por neces…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_11,People,CPO,task,Establecer capacidades faltantes del mapa de procesos con el organigrama y los componentes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_12,People,CPO,task,Priorizar por la estrategia de las fases (ahora de G2M),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_13,People,CPO,task,Dividir también por prioridades por áreas,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_14,People,CPO,task,"Integrar finalmente con la investigación de Vinc para decidir sobre dimensiones como el precio de mercado, la calidad d…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_15,People,CPO,task,ETL de información de externos y clientes para abordar proyectos cuanto antes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_16,People,CPO,task,"Haber negociado nuestro propio estilo de trabajo en ciertos procesos, como la independencia de gestión",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_17,People,CPO,task,Acordar conjunta y previamente los entregables esperados,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_18,People,CPO,task,Reunión para debatir a quién contratar el mes que viene de Fiver,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_19,People,CPO,task,Excel de perfiles de Fiver,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_20,People,CPO,task,Reparto de presupuesto,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_21,People,CPO,task,Carpeta de onboarding,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_22,People,CPO,task,Accesos y perfiles,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_23,People,CPO,task,Plan de carrera por rol,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_1,Operations,PMO,task,Calcular valor de capital de dispositivos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_2,Operations,PMO,task,Calcular capital social tras estartegia de ahorro en situación max de trabajo cuenta ajena,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_3,Operations,PMO,task,Ver opciones individuales y ofertas de empresas de servicios compuestos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_4,Operations,PMO,task,"Categorizar áreas prioritarias como notaría, coste mensual, servicio financiero y de contratos etc y secundarios como d…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_5,Operations,PMO,task,"Inicialmente, puede ser casa de Marcos como ubicación más fija",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_6,Operations,PMO,task,"Go-to-market and entity readiness — Tras tiempo, puede ser nueva vivienda de Fay/Marcos",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_7,Operations,PMO,task,Ver ofertas de bancos por abrir con ellos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_8,Operations,PMO,task,Ver inclusión en los planes de Gestoría si tienen tratos especiales para clientes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_9,Operations,PMO,task,Establecer porcentajes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_10,Operations,PMO,task,Establecer capital aportado y periocidad,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_11,Operations,PMO,task,Go-to-market and entity readiness — NDAs,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_12,Operations,PMO,task,Contratos de trabajo con la sociedad,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_13,Operations,PMO,task,Contratos de proveedores,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_14,Operations,PMO,task,Contratos de clientes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_15,Operations,PMO,task,Buscar mensualidad obligtoria para socios,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_16,Operations,PMO,task,Repartir coste,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_17,Operations,PMO,task,Cerrar tablas necesarias,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_18,Operations,PMO,task,Cerrar columnas de cada tabla y tipo de dato,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_19,Operations,PMO,task,Pintar flujo de datos y relaciones entre tabls financieras y externas,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_20,Operations,PMO,task,Pasar a Supabase,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_21,Operations,PMO,task,Diseñar lista y estructura de transaccionales,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_22,Operations,PMO,task,Aplicar sql a los flujos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_23,Operations,PMO,task,Conectar con ERP,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_24,Operations,PMO,task,Terminar tabla de costes y escenarios incluyendo los componentes de la matriz,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_25,Operations,PMO,task,Priorizar por fases,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_26,Operations,PMO,task,Incluir en tablas financieras,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_27,Operations,PMO,task,Incluir en transaccionales bajo categorías,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_28,Operations,PMO,task,Crear categorías de costes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_29,Operations,PMO,task,Elegir proveedor,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_30,Operations,PMO,task,Crear cuenta sociedad,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_31,Operations,PMO,task,Integrar con la gestoría y la cuenta bancaria,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_32,Operations,PMO,task,Crear contratos por el proveedor y verificar por gestoría,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_33,Operations,PMO,task,Integrar en la comunicación de servicio,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_34,Operations,PMO,task,Integrar sus tablas con la BBDD,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_35,Operations,PMO,task,Configurar funcionalidades y métodos de pago aceptados,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_36,Operations,PMO,task,(Link a tarjeta Documentar infraestructura-base de datos que soporte toda la intel y el desarrollo),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_37,Operations,PMO,task,Estructura bbdd diseñada,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_38,Operations,PMO,task,Columnas y tipos de dato cerrados,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_39,Operations,PMO,task,Relacionales creadas en ambos flujos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_40,Operations,PMO,task,"Integración con tablas externas creadas, como de otra áreas como marketing y de proveedores como Stripe",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_41,Operations,PMO,task,"Cerrar transaccionales, sobre todo P&L",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_42,Operations,PMO,task,MO proceso de rellenarlas,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_43,Operations,PMO,task,Excel replicado para gestiones diarias,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_44,Operations,PMO,task,Formularios en ERP,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_45,Operations,PMO,task,Fórmulas SQL para absorber la carga de datos del ERP,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_46,Operations,PMO,task,"Tener en cuenta el flujo logístico del servicio, los precios y los productos, contratos y la estrategia y fases del ser…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_47,Operations,PMO,task,"Por tablas, listar sus relaciones con otras",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_48,Operations,PMO,task,Hacer gárafico snowflake,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_49,Operations,PMO,task,Listar en MO las fórmulas SQL para conseguir esas relaciones en BBDD,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_50,Operations,PMO,task,"Listar por tabla, área, columna, acción y uso",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_51,Operations,PMO,task,Buscar compatibilidad con formularios ERP,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_52,Operations,PMO,task,Links a tarjetas anteriores relevantes por dependencias,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_53,Operations,PMO,task,Separar carpetas y anexos de estrategia,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_54,Operations,PMO,task,Incluir en output 0 y flujos en 1 los aumentos de coste por procesos y componentes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_55,Operations,PMO,task,"Dimensiones a tener en cuenta: Externalizar, nuevo coste único o suscripción, aumento de tier de suscripción, aumento d…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_56,Operations,PMO,task,Representar escenario actual con FTEs y relacionar con acciones activas,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
