decision_id,title,initiating_initiative_id,linked_initiative_ids,linked_ops_action_ids,linked_policies,linked_topic_ids,decision_class,status,reversibility,decided_at,decision_log_path,supersedes_decision_id,summary,notes,last_review_at,last_review_by,last_review_decision_id,methodology_version_at_review
D-IH-90-X,KiRBe production API host + hlk-erp BFF-only routing,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-81,OPS-90-1;OPS-90-2;OPS-90-3;OPS-90-4;OPS-90-5;OPS-90-6,,,architecture,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,KiRBe production API host + hlk-erp BFF-only routing,Production API https://kirbe.holistikaresearch.com (Render+Cloudflare). hlk-erp server KIRBE_API_URL; browser BFF /api/kirbe/* only. Vercel kirbe project health-only after b5958c2. GDrive/automation must not use kirbe-holistika.vercel.app. SSOT KIRBE_ROUTING_AND_HOSTING.md. Prod KIRBE_API_URL on hlk-erp Vercel since ~Oct 2025.,2026-06-01,Founder,D-IH-90-X,v3.1
D-IH-90-Y,ERP BFF KiRBe health is governed production signal (not optional skip),INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86,OPS-90-7,,,architecture,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,ERP BFF KiRBe health is governed production signal,Operator confirmed FAIL on erp.holistika.com/api/kirbe/health 2026-06-01. P3.5 closes routing ordnance; OPS-90-7 tracks TLS+middleware+env until GET returns 200. SSOT KIRBE_ROUTING_AND_HOSTING.md BFF health verification table.,2026-06-01,Founder,D-IH-90-Y,v3.1
D-IH-90-Z,I90 P3a backlog decision packets + hlk-erp CI hygiene without --no-verify,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86,OPS-90-8;OPS-86-1;OPS-86-9;OPS-86-13;OPS-86-19;OPS-86-20,,,governance,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/reports/p3a-gate-clearance-2026-06-01.md,,P3a thinking-seat complete; Composer fleet gated,P3a authored five decision briefs + five composer_bounded_packets; park OPS-86-24/25; hlk-erp fix/typecheck-pre-push-green pre-push PASS. P3b authorized after operator ratifies p3a-gate-clearance checklist.,2026-06-01,Founder,D-IH-90-Z,v3.1
D-IH-90-AA,DataOps discipline charter to active promotion (I90 P3c paired SOP+runbook mint),INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86,OPS-86-19,,,governance,active,low,2026-06-04,docs/wip/planning/90-routing-and-wiring/reports/p3c-dataops-activation-2026-06-04.md,,Promotes DATAOPS_DISCIPLINE.md to status:active with SOP-TECH_DATAOPS_QUALITY_001.md + scripts/dataops_quality_check.py + akos/hlk_dataops_quality.py + process_list env_tech_dtp_dataops_quality_001; closes OPS-86-19 and dataops-activation-tracker.md; I82 P1 Talent tranche verified pre-existing (Wave P D-IH-86-CM) — OPS-86-13 closed without duplicate CSV mint.,Ratified at I90 P3c inline-ratify session 2026-06-04 per operator-scratchpad. Umbrella process row satisfies executable-process-catalog pairing for thi_data_* placeholders per D-IH-86-CR accept-as-canon disposition.,2026-06-04,Founder,D-IH-90-AA,v3.1
D-IH-90-AB,I90 P3d OPS cluster bookkeeping closure Option B (OPS-86-1/9/25 closed; I86 INIT stays active),INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86,OPS-86-1;OPS-86-9;OPS-86-25,,,governance,active,low,2026-06-04,docs/wip/planning/90-routing-and-wiring/reports/p3d-ops-cluster-closure-2026-06-04.md,,Closes P3a backlog bookkeeping per decision brief Option B: OPS rows close when P3a-P3d queue executed or explicitly parked; INITIATIVE_REGISTRY I86 flip deferred to cluster UAT.,Ratified inline-ratify session 2026-06-04 after P3c DataOps + sibling merges (kirbe #27 hlk-erp #28).,2026-06-04,Founder,D-IH-90-AB,v3.1
D-IH-90-AC,TECHOPS discipline charter to active promotion (I90 regression close paired SOP+runbook),INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86,OPS-86-9,,,governance,active,low,2026-06-04,docs/wip/planning/90-routing-and-wiring/reports/regression-sweep-i90-p3c-p3d-2026-06-04.md,,Promotes TECHOPS_DISCIPLINE.md to status:active with SOP-TECH_SYSTEM_RELIABILITY_001.md + scripts/techops_reliability_check.py + process_list env_tech_dtp_techops_reliability_001; completes OPS-86-9 runbook pairing.,Operator ratified promote TECHOPS+UX at I90 regression AskQuestion batch 2026-06-04.,2026-06-04,Founder,D-IH-90-AC,v3.1
D-IH-90-AD,UX discipline charter to active promotion (composite runbook pairing),INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86,OPS-86-9,,,governance,active,low,2026-06-04,docs/wip/planning/90-routing-and-wiring/reports/regression-sweep-i90-p3c-p3d-2026-06-04.md,,Promotes UX_DISCIPLINE.md to status:active with SOP-PEOPLE_UX_RESEARCH_001.md + composite runbooks (locale orthography + brand lint + browser-smoke); dedicated ux_quality_check.py forward-chartered I91 P2.,Supersedes ux-research-sop-forward-charter deferral; operator ratified 2026-06-04.,2026-06-04,Founder,D-IH-90-AD,v3.1
D-IH-90-AE,I90 P1 cadence-process CAP+CONF clean-slate backfill (9 rows),INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-82;INIT-OPENCLAW_AKOS-91,,,,governance,active,low,2026-06-04,docs/wip/planning/90-routing-and-wiring/reports/data-canonical-audit-2026-06-04.md,,Backfills CAPABILITY_REGISTRY + CAPABILITY_CONFIDENCE_REGISTRY for all cadence-bound processes lacking rows; closes 100% cadence-process CAP coverage per DATA canonical audit.,Operator ratified mint P1 now at I90 regression AskQuestion 2026-06-04; DAMA RMDM closure.,2026-06-04,Founder,D-IH-90-AE,v3.1
D-IH-91-A,Charter I91 enterprise graph and store-coverage,INIT-OPENCLAW_AKOS-91,INIT-OPENCLAW_AKOS-90;INIT-OPENCLAW_AKOS-86,,,,architecture,active,low,2026-06-01,docs/wip/planning/91-enterprise-graph-store-coverage/master-roadmap.md,,Charter I91 enterprise graph and store-coverage,Inception I90 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-91-A,v3.1
D-IH-92-A,Charter I92 HLK-ERP reassess and dashboard,INIT-OPENCLAW_AKOS-92,INIT-OPENCLAW_AKOS-90;INIT-OPENCLAW_AKOS-86,,,,architecture,active,low,2026-06-01,docs/wip/planning/92-hlk-erp-reassess-dashboard/master-roadmap.md,,Charter I92 HLK-ERP reassess and dashboard,Inception I90 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-92-A,v3.1
D-IH-93-A,New initiative I93 DATA area foundation (full scope),INIT-OPENCLAW_AKOS-93,INIT-OPENCLAW_AKOS-90;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,governance,active,low,2026-06-04,docs/wip/planning/93-data-area-foundation-and-governance/decision-log.md,,New initiative I93 with full scope; CDO+CPO+PMO co-owned; consumes I91.,Ratified GATE #1 2026-06-04.,2026-06-04,PMO,D-IH-93-A,v3.1
D-IH-93-B,People area-governance meta-process (pattern_area_buildout),INIT-OPENCLAW_AKOS-93,INIT-OPENCLAW_AKOS-90;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,governance,active,low,2026-06-04,docs/wip/planning/93-data-area-foundation-and-governance/decision-log.md,,Mint People-governed area-buildout meta-process: pattern_area_buildout + SOP-PEOPLE_AREA_GOVERNANCE_001 + compose_AREA specialty + validate_area_completeness.py.,Ratified GATE #1 2026-06-04.,2026-06-04,PMO,D-IH-93-B,v3.1
D-IH-93-C,DATA canonical home + DataOps re-home,INIT-OPENCLAW_AKOS-93,INIT-OPENCLAW_AKOS-90;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,architecture,active,low,2026-06-04,docs/wip/planning/93-data-area-foundation-and-governance/decision-log.md,,Create Data area folders and DATA_AREA_CHARTER; move DataOps doctrine and SOP from People/Tech to Data.,Ratified GATE #1 2026-06-04.,2026-06-04,PMO,D-IH-93-C,v3.1
D-IH-93-D,Mint all eight DAMA doctrines,INIT-OPENCLAW_AKOS-93,INIT-OPENCLAW_AKOS-90;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,architecture,active,low,2026-06-04,docs/wip/planning/93-data-area-foundation-and-governance/decision-log.md,,Mint all eight DAMA canonicals: governance policy; data contracts; semantic layer; architecture; lineage; MDM; privacy/retention; BI governance.,Ratified GATE #1 2026-06-04.,2026-06-04,PMO,D-IH-93-D,v3.1
D-IH-93-E,All four harmonization and hygiene fixes,INIT-OPENCLAW_AKOS-93,INIT-OPENCLAW_AKOS-90;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,governance,active,low,2026-06-04,docs/wip/planning/93-data-area-foundation-and-governance/decision-log.md,,Execute all four harmonization fixes: component data contracts; engagement ID reconciliation; USE_CASE_ARCHIVE backfill; transcript-backfill tracker.,Ratified GATE #1 2026-06-04.,2026-06-04,PMO,D-IH-93-E,v3.1
D-IH-93-F,Seven DATA-FAM umbrella families + cross-area map,INIT-OPENCLAW_AKOS-93,INIT-OPENCLAW_AKOS-90;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,execution,active,low,2026-06-04,docs/wip/planning/93-data-area-foundation-and-governance/decision-log.md,,Mint seven DATA-FAM umbrella CAP+CONF+process families and cross-area capability map; coordinate with I91.,Ratified GATE #1 2026-06-04.,2026-06-04,PMO,D-IH-93-F,v3.1
D-IH-93-G,Design-first sequencing vs P4 cluster items,INIT-OPENCLAW_AKOS-93,INIT-OPENCLAW_AKOS-90;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,scope,active,low,2026-06-04,docs/wip/planning/93-data-area-foundation-and-governance/decision-log.md,,Design-first sequencing: Tier-0 P3e commit and OPS-90-9 plus I86 UAT run in parallel; I91 P1 DATA-FAM folds into I93 P6.,Ratified GATE #1 2026-06-04.,2026-06-04,PMO,D-IH-93-G,v3.1
D-IH-93-H,DataOps move ripple with deprecation aliases,INIT-OPENCLAW_AKOS-93,INIT-OPENCLAW_AKOS-90;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,governance,active,low,2026-06-04,docs/wip/planning/93-data-area-foundation-and-governance/decision-log.md,,DataOps relocation uses git mv with one-cycle deprecation aliases and full ripple checklist for Quality Fabric refs rules and registry rows.,Ratified GATE #1 2026-06-04.,2026-06-04,PMO,D-IH-93-H,v3.1
D-IH-93-I,BI and warehouse governance — Postgres-native warehouse + tiered BI consumers,INIT-OPENCLAW_AKOS-93,INIT-OPENCLAW_AKOS-90;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,scope,active,medium,2026-06-04,docs/wip/planning/93-data-area-foundation-and-governance/decision-log.md,,Amended P5b 2026-06-04: mint DATA_BI_GOVERNANCE.md + DATA_INTEGRATION_PLANE.md + BI_CONSUMER_REGISTRY + RPA_ADAPTER_REGISTRY + engagement scaffold SOPs + COMPONENT_SERVICE_MATRIX tranche. Warehouse = Supabase T2; no Snowflake primary. Three-stream engagement model A/B/C.,Supersedes P5 not-now posture per research-bi-warehouse-posture + research-platform-component-landscape (operator ratified full pack).,2026-06-04,CDO,D-IH-93-I,v3.1
D-IH-93-J,P5c multi-area BI + unified RevOps + SOP method library,INIT-OPENCLAW_AKOS-93,INIT-OPENCLAW_AKOS-72;INIT-OPENCLAW_AKOS-90,,,,governance,active,medium,2026-06-04,docs/wip/planning/93-data-area-foundation-and-governance/decision-log.md,,Ratified 2026-06-04: A4 unified RevOps umbrella (MOps execution embedded; MKTOPS = quality bar); AREA_BI_PROFILE.csv for all O5-1 areas; SOP-META §4.7 method library; MS demo factory Methods A+B; production readiness SOP; Analytics Buckets operator_production; Phase 1 Holistika Azure for SUEZ.,Research pack research-revops-mktops-sop-methods-2026-06-04; operator AskQuestion ratification.,2026-06-04,CDO,D-IH-93-J,v3.1
D-IH-93-CLOSURE,I93 initiative closure (P0-P8 complete; DATA area + People meta-process; closure UAT PASS-WITH-FOLLOWUP),INIT-OPENCLAW_AKOS-93,INIT-OPENCLAW_AKOS-90;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,closure,active,medium,2026-06-05,docs/wip/planning/93-data-area-foundation-and-governance/decision-log.md,D-IH-93-J,Closes INIT-OPENCLAW_AKOS-93: eight DAMA canonicals; pattern_area_buildout + validate_area_completeness; seven DATA-FAM families; DataOps re-homed; seven-area matrix (DATA 88% 0 gap); OPS-86-15 five-table mirror DML applied via D-GTM-DB-6.,Operator proceed 2026-06-05. Evidence reports/uat-i93-closure-2026-06-05.md + research-i93-closure-gate-2026-06-05. Forward work: area charter gaps in gap tracker.,2026-06-05,PMO,D-IH-93-CLOSURE,v3.1
D-IH-88-A,I88 P1 tier assignment for seven areas at FINOPS pillar sweep entry,INIT-OPENCLAW_AKOS-88,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-81,,,,scope,active,low,2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/decision-log.md,,"Ratify charter tier defaults: FINOPS and Research OPS Tier 1; Marketing Reach Tier 1 Brand Tier 3; Tech Tier 1-2; Legal mixed; Operations and People Tier 1-2.","P1 entry gate Option C 2026-06-05.",2026-06-05,Founder,D-IH-86-CW,v3.1
D-IH-88-B,I88 P1 FINOPS pillar 9 Brand and pillar 10 UX closure bar,INIT-OPENCLAW_AKOS-88,INIT-OPENCLAW_AKOS-81,,,,governance,active,medium,2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/decision-log.md,,"Pillar 9 PWF at P1 (dual-register deferred OPS-81-20); pillar 10 CHARTER-class PASS until UX_DISCIPLINE promotes.","P1 sweep 8 PASS + 2 PWF overall.",2026-06-05,Founder,D-IH-88-A,v3.1
D-IH-88-E,FINANCE-AREA-FULL programme inception (second full governed O5-1 area after Data I93),INIT-OPENCLAW_AKOS-88,INIT-OPENCLAW_AKOS-93;INIT-OPENCLAW_AKOS-81,OPS-81-5;OPS-81-6;OPS-81-13;OPS-81-20,,,scope,active,medium,2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/decision-log.md,,"Launch FINANCE-AREA-FULL F0-F4 as primary track; Volvo operational finance bar; I88 P1 spine evidence only; FINOPS CSV SSOT in Compliance finops; doctrine in Finance Governance.","Operator ratification 2026-06-05. Evidence research-finance-full-governed-area-2026-06-05.",2026-06-05,Founder,D-IH-88-A,v3.1
D-IH-88-F,Intent-Ranked Regression discipline mint (value layer above inter-wave regression),INIT-OPENCLAW_AKOS-88,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-93,OPS-88-1,,,governance,active,medium,2026-06-05,docs/wip/planning/88-cross-area-ops-wiring-review-discipline/decision-log.md,,"Register the Intent-Ranked Regression as a governed People discipline: ICS (WSJF+FMEA fusion grounded in TIA) ranks regression surfaces by operator intent; per-finding attribution (new/pre-existing/known-deferred) before 5-option disposition. Ships discipline canonical + SOP + pattern row (pattern_intent_ranked_regression / intent_ranked_regression_cadence 17th class) + process row + Pydantic SSOT + runbook + craft skill + active cursor rule + pre_commit self-test. Value layer above inter-wave regression (the structural safety net), not a replacement.","Operator full-registration approval 2026-06-05. Worked example reports/intent-ranked-regression-2026-06-05.md (3552 pass/9 fail; 0 new regressions; F-2 area_governance enum drift fixed; 8 known/deferred dispositioned).",2026-06-05,Founder,D-IH-88-F,v3.1
D-IH-94-A,"Area Architecture & Completeness v2 inception (2-D maturity model + entity axis + Legal 8th area + bounded-context boundary + sub-folder=role + Operations PMBOK reframe)",INIT-OPENCLAW_AKOS-94,INIT-OPENCLAW_AKOS-93;INIT-OPENCLAW_AKOS-88,,,,architecture,active,medium,2026-06-05,docs/wip/planning/94-area-architecture-and-completeness-v2/decision-log.md,,"Evolve area governance v1 (flat 14-component checklist; extends D-IH-93-B) to a 2-D capability-maturity model v2: component x level L0-L5 + criticality (critical-at-L3) + AREA-14 kind + AREA-15 placement-integrity + AREA-16 subfolder=role FK + entity axis (Holistika/Think Big/HLK Tech Lab) + Legal as 8th scored area + Operations as delivery-capacity scored on PMBOK 7 domains (IntelligenceOps evicted) + People-Compliance as methodology-enforcement home (area-ops disciplines drift out). Keep deterministic heuristic; do not break Data/Finance closures.","Grounded in 131-source research action (55 internal + 76 external; validate_research_action PASS) docs/wip/intelligence/area-completeness-doctrine-2026-06-05/. Operator ratification rounds 1-3 (2026-06-05). P5 Envoy + P6 Legal research-first. Doctrine/code v2 + canonical-CSV/file-move phases carry own operator gates.",2026-06-05,Founder,D-IH-94-A,v3.1
D-IH-94-F,"I94 P4 area-ops discipline relocation (AREA-15 placement integrity; no-stub clean move per operator)",INIT-OPENCLAW_AKOS-94,INIT-OPENCLAW_AKOS-93,,,,architecture,active,low,2026-06-05,docs/wip/planning/94-area-architecture-and-completeness-v2/decision-log.md,D-IH-93-C,"Relocate the three area-operational disciplines drifted into People to their owning areas (AREA-15): MKTOPS_DISCIPLINE -> Marketing/canonicals; TECHOPS_DISCIPLINE -> Tech/System Owner/canonicals; UX_DISCIPLINE -> Marketing/Brand/UX Designer/canonicals. Delete the spent DATAOPS People deprecation stub (I93 D-IH-93-C one-cycle removal due). Per operator: NO deprecation stubs left behind (clean KB, not bloated) - all references grepped + updated. Detector skips deprecation aliases. People reaches AREA-15 L3 (no drift); Marketing/Tech gain their ops disciplines.","Follows the D-IH-93-C DataOps relocation precedent but hard-move (no stub) per operator 2026-06-05. validate_hlk + validate_hlk_vault_links PASS; matrix People crit@L3 8/10 -> 10/10 COMPLETE.",2026-06-05,Founder,D-IH-94-F,v3.1
D-IH-95-A,"I95 inception - Canonical Articulation Model / the Singularity (adopt ArchiMate-grounded HCAM + ISO GQL typed graph; Knowledge Manager doctrine home; area-completeness v3)",INIT-OPENCLAW_AKOS-95,INIT-OPENCLAW_AKOS-94,,,,architecture,active,medium,2026-06-05,docs/wip/planning/95-canonical-articulation-model/decision-log.md,,"Ratifies the solution to the never-solved linking problem. The Singularity = Digital Twin of the Organization (DTO; Gartner) = enterprise ontology (HCAM) over a governed knowledge graph (Neo4j, typed via ISO/IEC 39075:2024 GQL graph type) over CSV SSOT. HCAM = closed entity catalog (~30 canonical types, each mapped to one ArchiMate element + one Zachman cell) + closed ~10 ArchiMate relationship verbs (composition/aggregation/assignment/realization/serving/access/influence/triggering/flow/specialization) + a CANONICAL_RELATIONSHIP_REGISTRY.csv of valid (source,verb,target) triples (= a GQL graph type). De-forks PARENT_OF/PROGRAM_PARENT_OF/TOPIC_PARENT_OF into one composition verb (ArchiMate 4.0 precedent). Layers = composition + ragged-hierarchy patterns (APQC/Kimball/MDM). Stay LPG (Neo4j) + impose typed schema. Doctrine home = new Knowledge Manager role under People (KM currently diffused across CPO/Learning Curator/AI Engineer). Area-completeness v3 = articulation completeness (every canonical wired with valid triples), subsuming the 16-component model. Build Option D staged B->C->E, articulation-first.",,"Operator chose D (go all out) + I95-now (derived from I94) + articulation-first; couple bidirectionally with the planned Neo4j graph rework. Backed by 115-source research action (51 internal/64 external; validator PASS) docs/wip/intelligence/canonical-articulation-model-2026-06-05/. Build phases each operator-gated; Knowledge Manager role is a baseline_organisation canonical-CSV gate.",2026-06-05,Founder,D-IH-95-A,v3.1
