type,orientation,entity,area,role_parent_1,role_owner,item_parent_2,item_parent_2_id,item_parent_1,item_parent_1_id,item_name,item_id,item_granularity,time_hours_par,time_hours_min,time_hours_max,description,instructions,addundum_extras,confidence,count_name,frequency,quality,last_review_at,last_review_by,last_review_decision_id,methodology_version_at_review,m3_sub_area,engagement_template_id,persona_id,cadence_type,min_rev_value_eur,par_rev_value_eur,max_rev_value_eur,inherited_pattern_id,sop_path,runbook_path
Internal,Employee,Holistika,Operations,PMO,Project Manager,,,Engagement Operations,hol_res_prj_engagement_ops_001,Engagement estimation discipline,hol_eng_prc_estimation_001,process,16,8,32,"Per-engagement effort × cost × duration triangle (min / par / max) generated by scripts/estimate_engagement.py from a scope.yaml + the canonical CSV trio (baseline_organisation rates, this process_list, and COUNTRY_WORK_CALENDAR). Governed by SOP-ENG_ESTIMATION_DISCIPLINE_001. role_owner is Project Manager (PMO).",docs/references/hlk/v3.0/Admin/O5-1/Operations/Engagement/SOP-ENG_ESTIMATION_DISCIPLINE_001.md,,2,1,,medium,2026-05-14,Project Manager,D-IH-71-CLOSURE,v3.0,,,,,,,,,docs/references/hlk/v3.0/Admin/O5-1/Operations/Engagement/canonicals/SOP-ENG_ESTIMATION_DISCIPLINE_001.md,scripts/estimate_engagement.py
Internal,Employee,Holistika,Legal,CPO,Legal Counsel,,,Brand Legal Operations,hol_lgl_prj_brand_legal_001,Trademark monitoring,hol_lgl_prc_trademark_monitoring_001,process,,,,Quarterly review of EUIPO + OEPM filing status for all Holistika marks (umbrella + 3 sub-marks + 5 product marks per BRAND_HIERARCHY). Includes opposition scan + renewal calendar + geographic-coverage gap detection. Governed by SOP-LEGAL_TRADEMARK_MONITORING_001.,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/SOP-LEGAL_TRADEMARK_MONITORING_001.md,,2,1,4,medium,2026-05-14,Legal Counsel,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,Legal,CPO,Legal Counsel,,,Brand Legal Operations,hol_lgl_prj_brand_legal_001,IP register maintenance,hol_lgl_prc_ip_register_mtnce_001,process,,,,"Quarterly update of the IP register (registered marks, applications-in-progress, oppositions, renewals due). Companion to B12; together they form the brand-legal operational loop. Governed by SOP-LEGAL_IP_REGISTER_MAINTENANCE_001.",docs/references/hlk/v3.0/Admin/O5-1/People/Legal/SOP-LEGAL_IP_REGISTER_MAINTENANCE_001.md,,2,1,4,medium,2026-05-14,Legal Counsel,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,MKT,CPO,Brand & Narrative Manager,,,Brand Governance,tbi_mkt_prj_brand_governance_001,Founder bio canonical maintenance,tbi_ppl_prc_founder_bio_mtnce_001,process,,,,Quarterly review + update of FOUNDER_BIO.md canonical + per-audience FAQ + anonymised track-record. Drift-gate-checked against external register. Owned operationally by Talent (under CPO); lives under Brand Governance project because the bio is fundamentally a brand artefact. Governed by SOP-PEOPLE_FOUNDER_BIO_001.,docs/references/hlk/v3.0/Admin/O5-1/People/SOP-PEOPLE_FOUNDER_BIO_001.md,,2,1,4,medium,2026-05-15,Brand & Narrative Manager,D-IH-72-AO,v3.0,,,,,,,,,,
Internal,Employee,Holistika,MKT,CMO,Brand & Narrative Manager,,,Brand Governance,tbi_mkt_prj_brand_governance_001,Brand template registry maintenance,tbi_mkt_prc_template_registry_mtnce_001,process,,,,Quarterly review of decks / dossiers / email signatures / press kit / recruiter copy / partner pitch / founder bio templates; ensures every template references canonical brand assets; operationalised via governance.brand_template_registry view (P6). Governed by SOP-BRAND_TEMPLATE_REGISTRY_MTNCE_001.,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_TEMPLATE_REGISTRY_MTNCE_001.md,,2,1,4,medium,2026-05-15,Brand & Narrative Manager,D-IH-72-AO,v3.0,,,,,,,,,,
Internal,Employee,Holistika,MKT,CMO,Brand & Narrative Manager,,,Brand Governance,tbi_mkt_prj_brand_governance_001,Brand drift gate operations,tbi_mkt_prc_drift_gate_ops_001,process,,,,Quarterly review of the 4 brand drift gate signals (canon / jargon / voice / baseline-reality); promotes soft-INFO findings to hard-FAIL when source-fixes land; deprecates findings when the underlying canon changes. Governed by SOP-BRAND_DRIFT_GATE_OPS_001.,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_DRIFT_GATE_OPS_001.md,,2,1,4,medium,2026-05-15,Brand & Narrative Manager,D-IH-72-AO,v3.0,,,,,,,,,,
Internal,Employee,Holistika,Legal,CPO,Legal Counsel,,,Brand Legal Operations,hol_lgl_prj_brand_legal_001,Trademark naming governance,hol_lgl_prc_trademark_naming_governance_001,process,,,,Per-introduction governance for adding new sub-marks or product brands to Holistika's trademark portfolio. 8-step process from naming candidate to filed mark; includes pre-search collision-risk assessment + formal clearance + filing strategy decision + filing prep + mandatory operator-pause-point at Step 6 + filing submission + post-filing handoff. Governed by SOP-TRADEMARK_NAMING_GOVERNANCE_001.,docs/references/hlk/v3.0/Admin/O5-1/People/Legal/SOP-TRADEMARK_NAMING_GOVERNANCE_001.md,,2,1,,medium,2026-05-14,Legal Counsel,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Think Big,MKT,CMO,Reach Manager,Think Big Channel and Marketing Operations,thi_mkt_prj_1,Channels,thi_mkt_ws_1,Reach Sub-Area Quarterly Review,thi_mkt_dtp_300,process,,,,"Quarterly review of Reach sub-area performance: acquisition KPIs, channel-mix optimization, demand-gen funnel health, paid-media ROAS bands.",,,3,1,low,3,2026-05-14,Reach Manager,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Think Big,MKT,Reach Manager,Reach Manager,Think Big Channel and Marketing Operations,thi_mkt_prj_1,Channels,thi_mkt_ws_1,Demand Generation Funnel Operations,thi_mkt_dtp_301,process,,,,"Day-to-day demand-generation funnel ops: SEO/SEM execution, lead-magnet content, MQL/SQL pipeline progression, channel-mix tuning.",,,3,1,high,3,2026-05-15,Reach Manager,D-IH-72-AN,v3.0,,,,,,,,,,
Internal,Employee,Think Big,MKT,CMO,Resonance Manager,Think Big Channel and Marketing Operations,thi_mkt_prj_1,Customer Experience,thi_mkt_ws_2,Resonance Sub-Area Pulse Review,thi_mkt_dtp_302,process,,,,"Monthly pulse on Resonance sub-area: customer-success metrics, retention curves, account-pulse cadence health, community-engagement signal strength.",,,3,1,medium,3,2026-05-14,Resonance Manager,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Think Big,MKT,Resonance Manager,Account Management Manager,Think Big Channel and Marketing Operations,thi_mkt_prj_1,Customer Experience,thi_mkt_ws_2,Account Management Engagement Pulse Cadence,thi_mkt_dtp_303,process,,,,"Per-engagement account-pulse cadence: monthly health check, quarterly relationship review, annual expansion-opportunity scan. Distinct from SMO Service Delivery Manager scope.",,,3,1,high,3,2026-05-14,Account Management Manager,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Think Big,MKT,CMO,Brand & Narrative Manager,Think Big Channel and Marketing Operations,thi_mkt_prj_1,Go-To-Market Strategy,thi_mkt_dtp_210,Storytelling Narrative Artifact Authoring Cycle,thi_mkt_dtp_304,process,,,,"Authoring cycle for narrative artifacts (case studies, employer-brand collateral, founder-voice editorials). Integrates Brand register and Research outputs per D-IH-70-X authoring boundary.",,,3,1,medium,3,2026-05-15,Brand & Narrative Manager,D-IH-72-AO,v3.0,,,,,,,,,,
Internal,Employee,Think Big,MKT,Brand & Narrative Manager,PR Manager,Think Big Channel and Marketing Operations,thi_mkt_prj_1,Go-To-Market Strategy,thi_mkt_dtp_210,PR Press Release and Media Pitch Authoring,thi_mkt_dtp_305,process,,,,"Press releases and media-pitch packages for product launches, engagement milestones, founder-positioned editorials. Coordinates with Reach for amplification.",,,3,1,low,3,2026-05-15,PR Manager,D-IH-72-AO,v3.0,,,,,,,,,,
Internal,Employee,Think Big,MKT,Brand & Narrative Manager,Brand & Narrative Manager,Think Big Channel and Marketing Operations,thi_mkt_prj_1,Go-To-Market Strategy,thi_mkt_dtp_210,Thought Leadership Editorial Planning,thi_mkt_dtp_306,process,,,,"Long-form essay planning, founder-corpus integration, editorial calendar coherence across channels. Links to FOUNDER_METHODOLOGY_VERSIONING (P9 forward).",,,3,1,medium,3,2026-05-15,Brand & Narrative Manager,D-IH-72-AO,v3.0,,,,,,,,,,
Internal,Employee,Think Big,MKT,CMO,Experimentation Manager,Think Big Channel and Marketing Operations,thi_mkt_prj_1,Channels,thi_mkt_ws_1,Experimentation Sub-Area Experiment Registry Maintenance,thi_mkt_dtp_307,process,,,,"Maintains the cross-Marketing-sub-area experiment registry: hypothesis logs, variant trees, result snapshots, attribution-model audit trail.",,,3,1,medium,3,2026-05-14,Experimentation Manager,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Think Big,MKT,Experimentation Manager,Experimentation Manager,Think Big Channel and Marketing Operations,thi_mkt_prj_1,Channels,thi_mkt_ws_1,Growth Hacker Variant Hypothesis Authoring,thi_mkt_dtp_308,process,,,,Authors variant hypotheses across acquisition/activation/retention/revenue funnels; runs them under Marketing Analytics instrumentation. Distinct from Demand Generation steady-state ops.,,,3,1,high,3,2026-05-15,Experimentation Manager,D-IH-72-AN,v3.0,,,,,,,,,,
Internal,Employee,Think Big,MKT,Experimentation Manager,Marketing Analytics Manager,Think Big Channel and Marketing Operations,thi_mkt_prj_1,Channels,thi_mkt_ws_1,Marketing Analytics Dashboard and Attribution Model Authoring,thi_mkt_dtp_309,process,,,,Authors KPI dashboards and attribution-model artifacts; provides measurement substrate for Growth Hacker variants and cross-sub-area engagement-metric instrumentation.,,,3,1,medium,3,2026-05-14,Marketing Analytics Manager,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,People,CPO,Ethics Advisor,Holistika People and Organisational Development,hol_peopl_prj_1,Holistika People and Organisational Development,hol_peopl_prj_1,Ethics Posture,hol_peopl_ws_6,workstream,,,,People/Ethics sub-area workstream: ETHICAL_AUTOMATION_POSTURE ratification + AI-overreach review per D-IH-70-Q.,,,3,1,low,3,2026-05-14,Ethics Advisor,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,People,CPO,Learning Curator,Holistika People and Organisational Development,hol_peopl_prj_1,Holistika People and Organisational Development,hol_peopl_prj_1,Learning Curriculum,hol_peopl_ws_7,workstream,,,,People/Learning sub-area workstream: methodology-pillar coaching + Holistik Researcher cohort curriculum (full charter at I73).,,,3,1,low,3,2026-05-14,Learning Curator,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,People,CPO,Compliance,Holistika People and Organisational Development,hol_peopl_prj_1,Compliance Methodology,hol_peopl_ws_1,Canonical Registry Audit Cycle,hol_peopl_dtp_310,process,,,,"Periodic audit of CANONICAL_REGISTRY.csv: every canonical asset's file_path, sha256, status, and dimension_class verified vs disk + mirrors. Drift triggers a remediation ticket in OPS_REGISTER.",,,3,1,low,3,2026-05-14,Compliance,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,People,CPO,Compliance,Holistika People and Organisational Development,hol_peopl_prj_1,Compliance Methodology,hol_peopl_ws_1,DECISION_REGISTER Ratification Review,hol_peopl_dtp_311,process,,,,"Per-cycle review of DECISION_REGISTER.csv rows: status transitions (proposed -> active -> superseded), supersedes_decision_id integrity, linked_initiative_ids resolution.",,,3,1,medium,3,2026-05-14,Compliance,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,People,CPO,Ethics Advisor,Holistika People and Organisational Development,hol_peopl_prj_1,Ethics Posture,hol_peopl_ws_6,AI-Overreach Claim Review per ETHICAL_AUTOMATION_POSTURE,hol_peopl_dtp_312,process,,,,"Reviews AI-overreach claims surfaced in customer engagements, internal tooling, or external messaging against ETHICAL_AUTOMATION_POSTURE.md (CSOLT lesson + second-order accountability). Outputs a posture verdict + remediation requirement.",,,3,1,medium,3,2026-05-14,Ethics Advisor,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,People,CPO,Ethics Advisor,Holistika People and Organisational Development,hol_peopl_prj_1,Ethics Posture,hol_peopl_ws_6,Quarterly Ethics and Learning co-review,hol_peopl_dtp_316,process,,,,Quarterly co-review of Ethics+Learning inseparability contract per ETHICAL_AUTOMATION_POSTURE.md §2.5 (quarterly ongoing-review) plus §5 cross-charter health: curriculum drift vs methodology_version_at_review stamps; LEARNING_CHARTER linkage; apprenticeship onboarding coverage.,docs/references/hlk/v3.0/Admin/O5-1/People/Ethics/canonicals/SOP-ETHICS_LEARNING_REVIEW_001.md,Paired runbook scripts/check_ethics_learning_review_due.py surfaces checklist + staleness advisory when ETHICAL_AUTOMATION_POSTURE last_review exceeds 120 days. RACI: Ethics Advisor leads; Learning Curator co-reviews per C-73-3.,3,1,4,medium,2026-05-15,Ethics Advisor,D-IH-73-A,v3.1,,,,scheduled,,,,pattern_paired_sop_runbook,,
Internal,Employee,Holistika,People,CPO,Learning Curator,Holistika People and Organisational Development,hol_peopl_prj_1,Learning Curriculum,hol_peopl_ws_7,Curriculum Drafting and Methodology Coaching,hol_peopl_dtp_313,process,,,,Drafts and maintains the Holistik Researcher cohort curriculum + methodology-pillar-application coaching playbook. Full charter authoring deferred to I73; this process maintains the interim posture.,,,3,1,low,3,2026-05-14,Learning Curator,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,People,CPO,People Operations Manager,Holistika People and Organisational Development,hol_peopl_prj_1,People Operations,hol_peopl_ws_2,Operator and Cohort Onboarding Cycle,hol_peopl_dtp_314,process,,,,Per-engagement onboarding flow: contract + access provisioning + role-specific documentation handoff + first-week pulse. Complements existing Employee Onboarding Kit (hol_peopl_dtp_284) under the renamed People Operations workstream.,,,3,1,medium,3,2026-05-14,People Operations Manager,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Holistika,People,CPO,People Operations Manager,Holistika People and Organisational Development,hol_peopl_prj_1,People Operations,hol_peopl_ws_2,Payroll Cycle Operations,hol_peopl_dtp_315,process,,,,"Monthly payroll cycle: per-role hours capture, rate-band application (role_hourly_par_eur), tax/social-charges computation, payment execution, audit trail to Finance.",,,3,1,high,3,2026-05-14,People Operations Manager,D-IH-71-CLOSURE,v3.0,,,,,,,,,,
Internal,Employee,Think Big,MKT,Brand & Narrative Manager,PMO,,,Brand Governance,tbi_mkt_prj_brand_governance_001,RevOps engagement template promotion lifecycle,tbi_mkt_dtp_revops_template_promotion_001,process,2,1,4,Operator-gated promotion lifecycle for engagement templates per SOP-ENGAGEMENT_TEMPLATE_PROMOTION_001.md (scaffold to active transition with canonical-CSV gate). Cross-area handoff: Marketing/Reach qualified-lead -> RevOps template assignment -> Account Management/Resonance per-instance ownership.,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-ENGAGEMENT_TEMPLATE_PROMOTION_001.md,Paired runbook: scripts/validate_engagement_template_promotion.py per akos-executable-process-catalog.mdc Rule 1 (SOP + executable runbook pairing). Cadence: gated_operator per akos-executable-process-catalog.mdc Rule 3.,Safe,per-template promotion,gated_operator,Per SOP S6 acceptance criteria (human + automation),2026-05-15,CMO,D-IH-72-AO,v3.0,resonance,,,gated_operator,,,,pattern_paired_sop_runbook,,
Internal,Employee,Think Big,Operations,PMO,PMO,,,Think Big PMO and operating model program,hlk_prog_think_big_pmo,RevOps Quarterly Business Review,tbi_ops_dtp_revops_qbr_001,process,8,4,16,Quarterly Business Review per SOP-REVOPS_QBR_001.md. RevOps-owned cadence joining engagement-revenue spine + Account Management QBR + Storytelling case-study yields. Forward-pipeline confidence calibration; cross-area portfolio-health reporting.,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-REVOPS_QBR_001.md,Paired runbook: scripts/validate_engagement_template_registry.py + scripts/validate_engagement_template_promotion.py (QBR includes a template-portfolio review step that surfaces promotion candidates). Per akos-executable-process-catalog.mdc Rule 1 (SOP + executable runbook pairing) + Rule 3 (cadence: scheduled).,Safe,per-quarter QBR,quarterly,Per SOP S6 acceptance criteria,2026-05-14,CMO,D-IH-72-A,v3.0,resonance,,,scheduled,,,,pattern_paired_sop_runbook,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-REVOPS_QBR_001.md,scripts/validate_engagement_template_registry.py
Internal,Employee,Think Big,Operations,PMO,PMO,,,Think Big PMO and operating model program,hlk_prog_think_big_pmo,RevOps engagement RPA scaffolder,tbi_ops_dtp_revops_engagement_scaffold_001,process,0.5,0.25,2,RPA scaffolder per D-IH-72-P. Takes engagement_id + template_id; copies engagement-template skeleton to Think Big/Clients/<slug>/; seeds frontmatter; opens PR. Catalog entry id=engagement_scaffold; lifecycle=scaffold (P8 entry).,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/REVOPS_PROCESS_CATALOG.yaml#engagement_scaffold + scripts/scaffold_engagement.py + paired SOP (forthcoming) SOP-ENGAGEMENT_SCAFFOLDING_001.md.,Per akos-executable-process-catalog.mdc Rule 1 (SOP + executable runbook pairing) + Rule 3 (cadence taxonomy per D-IH-72-Q) + Rule 5 (acceptance criteria for both human + automation).,Safe,per-invocation,event_triggered,Per catalog entry acceptance criteria,2026-05-14,CMO,D-IH-72-N,v3.0,resonance,,,event_triggered,,,,pattern_paired_sop_runbook,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-ENGAGEMENT_SCAFFOLDING_001.md,scripts/scaffold_engagement.py
Internal,Employee,Think Big,Operations,PMO,PMO,,,Think Big PMO and operating model program,hlk_prog_think_big_pmo,RevOps weekly revenue rollup refresh,tbi_ops_dtp_revops_revenue_rollup_001,process,1,0.5,2,Weekly refresh of governance.engagement_revenue_view (I72 P7 spine view); surfaces variance vs forecast; triggers ad-hoc QBR-cycle adjustments when variance exceeds 10% threshold per D-IH-72-N initial cut. Catalog entry id=revenue_rollup; lifecycle=scaffold.,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/REVOPS_PROCESS_CATALOG.yaml#revenue_rollup + governance.engagement_revenue_view + paired SOP TODO[I72-P9-revenue-rollup-sop].,Per akos-executable-process-catalog.mdc Rule 1 (SOP + executable runbook pairing) + Rule 3 (cadence taxonomy per D-IH-72-Q) + Rule 5 (acceptance criteria for both human + automation).,Safe,per-invocation,scheduled,Per catalog entry acceptance criteria,2026-05-14,CMO,D-IH-72-N,v3.0,resonance,,,scheduled,,,,pattern_paired_sop_runbook,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-REVENUE_ROLLUP_001.md,scripts/validate_revops_spine.py
